erp_id,province_code,lat,long,sales
3453,QC,45.533141,-73.5521869,-7.127443746
3461,QC,45.7765683,-73.4184076,-0.658731724
6780,QC,45.7765683,-73.4184076,0.680492716
3465,QC,46.8121712,-71.2993801,-1.107345633
3467,QC,46.7671645,-71.3755899,0.516038572
3485,QC,45.52491,-73.6046054,-0.586079213
3487,QC,45.537119,-73.670555,-0.967517489
3491,QC,46.7648466,-71.3697144,-0.104805854
3495,QC,45.462736,-73.5881326,0.277874561
3508,QC,45.5501635,-73.5903572,-0.225020353
3519,QC,45.7798286,-73.4052039,0.940540841
3553,QC,46.813458,-71.226642,1.089024168
3558,QC,45.501168,-73.4131659,-0.058702749
3559,QC,45.4818004,-73.5860052,0.04759557
5755,QC,45.4818004,-73.5860052,-0.031433452
6631,QC,45.4818004,-73.5860052,-0.46025257
6632,QC,45.4818004,-73.5860052,-0.336764315
3563,QC,48.5131202,-68.4606992,-0.728190216
3567,QC,45.5012014,-73.5608672,0.289698107
3570,QC,46.8358297,-71.2224652,-0.754346698
3582,QC,45.538608,-73.6004696,-0.759385746
3586,QC,46.83706,-71.244581,-2.2154208
3587,QC,45.4787775,-73.5827733,0.327402845
3594,QC,46.7667135,-71.3301546,-0.632474195
3595,QC,46.8082357,-71.2250003,0.557567611
3605,QC,45.503243,-73.6194117,1.872127634
3608,QC,46.7814325,-71.3473075,-0.309401471
3613,QC,45.494905,-73.4994247,-0.516848538
3617,QC,46.8766252,-71.1668769,0.120117156
3618,QC,45.5569248,-73.5701523,-0.541611058
3619,QC,45.5494837,-73.6669165,0.737602077
3620,QC,45.4879465,-73.568495,0.361982285
3641,QC,45.530442,-73.722268,-3.280012079
3645,QC,45.5724207,-73.4823959,0.438649837
3648,QC,45.548992,-73.578232,2.180730742
3659,QC,45.5658559,-73.586252,-1.14435994
3660,QC,45.5100996,-73.4980915,0.434213519
3661,QC,46.8285773,-71.354394,-1.185153161
3662,QC,46.8719516,-71.1958115,0.070280362
5864,QC,46.8724691,-71.1961383,-0.848509607
3664,QC,46.8741309,-71.2002979,-1.608823866
3673,QC,45.4801044,-73.5873686,0.794781943
3677,QC,46.8497139,-71.2414885,-0.281818003
3684,QC,45.521119,-73.585753,0.673585834
3687,QC,45.534253,-73.6123242,1.5574423
3689,QC,46.7811331,-71.3009993,-0.695328355
3691,QC,45.542738,-73.577831,0.709247342
3699,QC,46.8556509,-71.414864,-0.128188664
3703,QC,46.7768976,-71.3086966,0.362448388
3706,QC,45.4932145,-73.5647918,-0.863854198
3713,QC,46.8092919,-71.2402991,-0.584694873
3716,QC,45.4900488,-73.4320878,-0.708481221
3718,QC,45.502466,-73.5713041,0.853086067
3720,QC,46.804817,-71.2330132,-5.201001767
3724,QC,45.4795202,-73.5769653,0.454810129
3728,QC,45.4542851,-73.5894464,-1.43938178
3729,QC,46.8452007,-71.2166026,0.392667762
5928,QC,46.8452007,-71.2166026,-0.181786089
3735,QC,46.8522891,-71.2387586,-1.363133185
3736,QC,46.8722702,-71.1941188,0.888245833
3740,QC,45.4567435,-73.5819545,-1.229657304
3741,QC,46.7719696,-71.2821224,0.712201094
3753,QC,45.5399496,-73.613104,-0.913646959
3758,QC,45.5318684,-73.5650481,0.036412772
3760,QC,45.492821,-73.5801515,0.718371337
3761,QC,45.5299023,-73.5608224,1.284647873
3768,QC,46.5612778,-72.7410393,-1.003495083
3769,QC,45.5506673,-73.6565341,-0.185678128
3772,QC,46.9369784,-71.3099686,0.662957865
3775,QC,46.8565698,-71.347068,0.233466177
3776,QC,45.450032,-73.598527,0.797709001
3783,QC,46.8551939,-71.3615232,-1.445688657
3784,QC,45.5523274,-73.5758369,-0.727840404
3794,QC,45.5142687,-73.4632093,1.336291456
3804,QC,45.5243066,-73.4840879,1.12753404
3807,QC,45.5268962,-73.5899091,-0.765933877
3845,QC,45.5265667,-73.5899255,0.314280673
3812,QC,46.8450715,-71.2513212,2.040267698
3814,QC,45.5528086,-73.6618543,-1.338691781
3825,QC,45.5429042,-73.5884607,1.343766908
5453,QC,45.5428459,-73.5884701,-0.832019743
3836,QC,48.2365576,-79.0202533,0.099436843
3839,QC,45.5505007,-73.6436638,0.456379328
3848,QC,46.8087497,-71.2256145,1.523542422
3857,QC,46.783583,-71.2884349,0.530327969
3859,QC,45.5350129,-73.6092101,-1.212069151
3876,QC,45.537564,-73.700755,-0.499723403
3878,QC,45.5178272,-73.4797506,-0.935802373
3879,QC,45.7537509,-73.4404939,-0.139711528
3886,QC,46.8344965,-71.2495125,-0.281494719
3906,QC,48.4391822,-68.5545728,1.703710388
3907,QC,45.549955,-73.5739121,-1.838265425
3913,QC,45.5250239,-73.6041185,1.51243273
3917,QC,45.4796918,-73.4679727,0.872334145
3919,QC,46.8235945,-71.3545818,0.066602045
3939,QC,45.534876,-73.4703832,-1.368370463
3946,QC,45.5213391,-73.4583318,-0.610157115
4168,QC,45.521979,-73.4596895,1.386260198
3962,QC,46.8436447,-71.2473091,0.466508346
5760,QC,46.8436447,-71.2473091,0.159444995
3968,QC,45.5393501,-73.4724158,-2.78602873
3969,QC,46.5648117,-72.7457411,-0.374411232
3991,QC,45.5693077,-73.5831872,-1.954935278
3992,QC,45.496774,-73.574496,0.900649531
3993,QC,45.7316726,-73.4606625,-1.426067037
4011,QC,45.4965955,-73.4131913,0.527788534
4013,QC,45.5366582,-73.5983696,0.87660267
4024,QC,45.5082028,-73.5680378,-0.724268428
4026,QC,45.5315158,-73.6128945,1.95407918
4033,QC,45.5017649,-73.576979,-0.202071503
4036,QC,45.534699,-73.569848,-0.207678729
4039,QC,48.455566,-68.495782,3.2547525
4041,QC,45.5272924,-73.5863428,-0.125620528
4049,QC,45.4897153,-73.5816408,0.464629258
4053,QC,45.4930025,-73.4854656,-0.366529314
4064,QC,46.7869749,-71.3490883,-0.366964022
4065,QC,45.5309797,-73.6076002,-0.046209653
4073,QC,45.5203464,-73.6154628,1.275520817
4074,QC,45.4971662,-73.6233777,-0.196327395
4075,QC,45.5331963,-73.6144339,0.952765876
4078,QC,45.5515612,-73.5795729,0.05701857
4079,QC,45.485633,-73.627811,1.103800333
4838,QC,45.4855137,-73.627969,2.477110935
4082,QC,45.5374317,-73.6146725,-0.529173135
4097,QC,45.3959028,-71.8949206,1.258304071
4107,QC,45.5440433,-73.5778725,1.558432616
4119,QC,46.7889623,-71.2693031,-0.024451302
4120,QC,45.7542711,-73.4694009,0.069985757
4124,QC,45.5195213,-73.5861548,-0.294273425
4153,QC,45.4969124,-73.4768992,4.54406449
4155,QC,45.5107939,-73.5628029,0.445721436
4174,QC,45.5317259,-73.6068226,0.134594212
4175,QC,46.8143924,-71.22119,-0.906646676
4177,QC,45.4988949,-73.6486865,1.254030438
4194,QC,46.5422731,-72.7464423,-1.200652521
4197,QC,45.5542131,-73.5598682,-0.480668697
4201,QC,45.5333422,-73.5020229,2.171207376
4206,QC,46.55516,-72.74876,-1.962027566
4212,QC,45.528629,-73.5154914,-0.710141769
5566,QC,45.528629,-73.5154914,0.854773082
4217,QC,46.8069329,-71.2354307,-1.37938942
4219,QC,46.8219665,-71.2287233,0.72774894
4220,QC,45.5410897,-73.5595115,-0.019149489
4222,QC,45.481876,-73.388508,-1.540741675
4224,QC,45.5357608,-73.5074212,-0.278306678
4228,QC,45.5331308,-73.4955966,-0.850519157
4229,QC,45.503026,-73.555221,-0.360391733
4234,QC,48.235513,-79.0150703,0.895654245
4237,QC,48.2253883,-79.0071946,0.059040885
4240,QC,45.5168907,-73.5733133,-0.485659323
4241,QC,45.5156631,-73.4903026,0.681898206
6840,QC,45.5156631,-73.4903026,0.028120909
4243,QC,45.4866434,-73.5759339,-1.596511711
4244,QC,45.5311878,-73.5505669,-0.310783639
4247,QC,45.4960199,-73.5765625,1.359115822
4249,QC,45.477589,-73.6151732,0.27587882
4250,QC,45.5663616,-73.6599632,1.536309236
4251,QC,45.560926,-73.6506149,-3.583187417
4256,QC,45.4898119,-73.5863386,0.085827119
4263,QC,46.784278,-71.2477247,0.020549828
4276,QC,46.8581844,-71.4104092,-0.084626681
6690,QC,46.8581844,-71.4104092,2.031652105
4281,QC,45.5291776,-73.5124745,1.002601248
4290,QC,45.5178516,-73.5573644,2.087319728
4318,QC,45.5133421,-73.5693386,-1.599169565
4319,QC,45.4902123,-73.4669075,0.411736781
4332,QC,46.7944508,-71.2568677,-0.801356508
4349,QC,45.5368341,-73.4858769,0.494398088
4354,QC,45.7562191,-73.4637029,-0.03119607
4355,QC,45.7563598,-73.4464871,-3.094050188
4360,QC,45.5177392,-73.5585045,-0.449774064
4362,QC,45.481313,-73.5774552,-1.519313897
4363,QC,45.4530656,-73.5844985,0.660897373
4364,QC,45.5012294,-73.6323668,-0.611724509
4369,QC,45.5379559,-73.698875,-0.398875738
4383,QC,45.477033,-73.5864429,0.699851171
4394,QC,45.468262,-73.637689,0.215906607
4396,QC,45.4900493,-73.6424751,0.832447091
4399,QC,45.4847246,-73.6330202,-0.359903346
4403,QC,46.7785919,-71.369704,-0.076262664
4406,QC,45.7637832,-73.4314755,-0.419070416
4408,QC,45.4796471,-73.6240935,1.010426089
4415,QC,46.8332331,-71.2775556,3.111070058
4419,QC,46.8695021,-71.2574126,-0.8330311
4424,QC,45.5077459,-73.5695266,0.819366988
4429,QC,45.554871,-73.668923,0.332084199
4431,QC,45.5055465,-73.5558254,-1.138946724
5649,QC,45.5049016,-73.5562123,-0.160453303
4435,QC,45.494169,-73.558793,-0.447002426
4439,QC,45.4980453,-73.480955,-0.800767083
4449,QC,45.5688928,-73.6454221,-1.52819914
4454,QC,46.7604763,-71.3201392,-3.556657689
4457,QC,45.5045579,-73.5717904,0.011068227
4468,QC,45.480883,-73.5781271,-0.770567685
4481,QC,45.5256855,-73.4719994,-0.16020826
4483,QC,45.7447533,-73.4548424,0.411431194
4486,QC,46.8771472,-71.1579152,-1.543213617
4487,QC,45.5097803,-73.564066,-1.519237022
4498,QC,45.5257921,-73.581627,1.232335589
4501,QC,45.5344458,-73.578434,0.662846602
4502,QC,46.8048238,-71.2271265,0.808415428
4508,QC,46.856667,-71.3393276,0.344065096
4515,QC,45.4549775,-73.6325126,0.493853143
4520,QC,45.4951698,-73.6555993,-1.087634538
4532,QC,45.4869285,-73.5788829,-0.025899419
4533,QC,45.508578,-73.4948907,-0.678366331
4534,QC,45.5200805,-73.5763887,0.264228703
4539,QC,45.5050038,-73.5731693,-1.79178614
5305,QC,45.505033,-73.57309,-0.42065435
4541,QC,46.8568283,-71.3552087,-0.183277432
4546,QC,45.4700289,-73.616354,2.021900491
4560,QC,45.5003917,-73.6615765,7.33782789
4569,QC,45.514143,-73.572699,0.258712986
4570,QC,45.5600571,-73.5737591,-1.000166742
4576,QC,45.4840155,-73.5802715,0.30617768
4582,QC,45.5468147,-73.6388975,0.462875193
6241,QC,45.5468147,-73.6388975,1.767618559
4583,QC,45.4932387,-73.5642154,-0.301254821
4587,QC,45.496565,-73.6540058,0.525629105
4598,QC,45.5129284,-73.4993489,-1.775163439
4610,QC,45.4021901,-71.9571767,0.112146233
4612,QC,45.5239876,-73.5760208,-0.677021682
4613,QC,45.4977411,-73.5846942,-0.039611595
4620,QC,45.5023311,-73.6378368,-1.047320175
4622,QC,45.4943555,-73.6079561,0.719232113
4628,QC,45.5360459,-73.5608092,-0.101619572
4630,QC,45.5238623,-73.5534582,0.04166976
4634,QC,46.8394672,-71.2244733,-4.971235813
4655,QC,45.4815748,-73.386087,-1.158740321
4664,QC,45.5395375,-73.6537514,1.408116296
4669,QC,45.4946306,-73.5584113,-1.71445579
4673,QC,46.8258626,-71.2434004,-0.58515796
4676,QC,45.4766476,-73.614551,-0.737751241
4677,QC,45.4795946,-73.6197772,0.375472572
4681,QC,45.5338741,-73.559921,2.384248064
4694,QC,45.471171,-73.6477572,-2.977622562
4696,QC,46.8615173,-71.3561457,1.754045577
4697,QC,45.5400785,-73.6432698,0.892836196
4703,QC,45.5170108,-73.5672138,-0.03817889
4705,QC,45.4767494,-73.6219731,0.641848001
4712,QC,45.52669,-73.573784,-0.051028325
4714,QC,45.5112246,-73.57664,3.891914895
4718,QC,45.5197683,-73.4576209,1.815678969
4721,QC,45.5218613,-73.5891696,1.851009569
4723,QC,45.4937632,-73.4783341,0.793709095
4727,QC,45.747416,-73.460935,-0.850633754
4728,QC,45.5556408,-73.5676001,-0.565560507
4730,QC,45.5245327,-73.5816487,0.149204394
4741,QC,45.519234,-73.555727,-1.825078208
4745,QC,45.5516707,-73.48376,-0.31585335
4753,QC,45.497184,-73.580278,-1.976260937
4778,QC,46.8151085,-71.208333,-1.07335776
4781,QC,45.532654,-73.6066,0.770591053
4796,QC,45.5235987,-73.6057472,-0.203415179
4798,QC,45.4949411,-73.6198663,-0.771283479
4803,QC,46.902625,-71.3085727,-0.347269849
4814,QC,45.5632434,-73.5788755,-0.269101288
4815,QC,45.5283389,-73.559961,0.320597678
4819,QC,45.494852,-73.58046,5.109968482
4820,QC,46.7450003,-71.455239,-1.25404271
4821,QC,46.8153193,-71.2256819,-0.306924952
4823,QC,45.550392,-73.651,0.418820982
4825,QC,48.4631258,-68.5174693,-0.281114963
4841,QC,45.541035,-73.489,-0.476346557
4848,QC,46.6153338,-72.7362644,1.866027425
4855,QC,45.4642373,-73.6289259,1.53317151
4859,QC,45.5495882,-73.6709877,-1.378114928
4860,QC,45.518864,-73.592045,0.051530512
4862,QC,45.550095,-73.5833652,1.880478349
4866,QC,46.88483,-71.159253,1.584354169
4872,QC,45.5566943,-73.6683339,-0.159101657
4882,QC,45.5283322,-73.7007541,0.18047095
4889,QC,46.8606254,-71.217647,0.867649074
5370,QC,46.860098,-71.216765,6.255316558
4891,QC,45.509869,-73.5709169,0.236921582
4896,QC,45.5366659,-73.5711908,0.597869586
4897,QC,45.5307797,-73.5544985,-1.378547068
4899,QC,46.8873559,-71.1704756,-0.672273634
4904,QC,46.8031741,-71.3417518,-0.34997454
4906,QC,45.4958024,-73.5726266,-1.223280726
4910,QC,46.8437945,-71.2304185,-0.763288466
4922,QC,45.5459202,-73.5986491,1.708943852
4936,QC,45.4961325,-73.5550284,-0.4183523
4937,QC,45.5456061,-73.6609783,-0.411025237
4940,QC,45.5176623,-73.6176682,-0.778225798
4941,QC,46.8733979,-71.2746465,0.21733883
4948,QC,45.4895056,-73.6430795,0.20622497
4954,QC,45.5339008,-73.4666512,2.735505329
4956,QC,45.5408428,-73.5913995,2.37897703
4957,QC,46.6099552,-72.6994932,-2.89983788
4961,QC,45.532303,-73.559666,-0.790115394
4975,QC,45.534635,-73.5614329,-0.861635562
4989,QC,46.826036,-71.229244,0.869537544
4992,QC,45.5277457,-73.4903771,1.341069562
4993,QC,45.5326372,-73.4712168,-0.110195167
4998,QC,45.496038,-73.5810623,1.014591216
6468,QC,45.4955445,-73.5817343,-0.7043634
6499,QC,45.4960371,-73.5807182,0.441632311
4999,QC,45.519122,-73.58756,0.174566109
5001,QC,45.5039643,-73.5722865,-0.748461735
5004,QC,46.8633591,-71.4297336,-0.785123453
5018,QC,45.4686961,-73.6095465,-1.185227585
5023,QC,45.5115088,-73.574354,1.006886224
5033,QC,46.7955387,-71.2519148,1.159448322
5044,QC,48.11261,-79.15131,0.585357949
5045,QC,48.2249682,-79.000641,-0.37488183
5048,QC,46.8529127,-71.2030412,1.226910665
5051,QC,48.2467264,-79.0197512,-1.452460577
5055,QC,45.494978,-73.6529853,0.101973765
5060,QC,45.525807,-73.551683,-0.801447509
5063,QC,45.5475038,-73.5791606,1.056738267
5064,QC,45.5269939,-73.5863558,-0.979304636
5069,QC,46.76546,-71.3089437,1.239146721
5070,QC,46.7619667,-71.3338852,1.900597164
5073,QC,45.5082209,-73.5597732,-0.064531978
5084,QC,45.5264994,-73.4751156,-0.031257434
5089,QC,45.548671,-73.646246,-0.91391146
5091,QC,45.5224035,-73.5515459,-0.654988117
5099,QC,45.4970075,-73.5530998,0.017384218
5107,QC,45.487836,-73.3825644,-0.745806136
5108,QC,45.502275,-73.4269,0.652093155
5109,QC,45.5124685,-73.5700959,0.554452532
5117,QC,45.4740183,-73.6086612,-0.125603303
5118,QC,45.53753,-73.556945,-0.399979779
5124,QC,45.4865467,-73.636881,1.208528596
5125,QC,45.5657469,-73.6469577,-1.534500857
5130,QC,45.5124261,-73.561852,-0.828908194
5139,QC,45.479726,-73.571201,-0.040171538
6361,QC,45.479726,-73.571201,-0.829632566
5142,QC,46.8088089,-71.3832074,1.028657348
5149,QC,45.5335368,-73.6562319,-10.95712399
5161,QC,45.4801387,-73.5668124,-1.580481124
5163,QC,46.6129295,-72.7120308,-0.104430511
5164,QC,45.5301523,-73.5986257,-3.977922856
5169,QC,45.517559,-73.4971712,-0.241251424
5175,QC,45.546162,-73.586159,1.170605275
5176,QC,45.5242056,-73.473245,0.90013109
5182,QC,45.4721493,-73.5877959,-0.603132547
5190,QC,45.5433584,-73.5975573,-0.655408706
5856,QC,45.5433584,-73.5975573,-0.628026591
6253,QC,45.5432432,-73.5971404,0.305543635
5192,QC,45.496648,-73.5822882,-0.625490861
5198,QC,46.9024373,-71.3671974,1.14135734
5202,QC,45.742263,-73.4586568,-0.161327824
5206,QC,46.8574204,-71.2650052,-0.956723775
5224,QC,45.5056339,-73.5534447,-1.392192956
5227,QC,45.4719326,-73.4384445,7.238470886
5228,QC,45.7304693,-73.4552527,0.719147153
6203,QC,45.7304989,-73.4553312,1.245965708
5235,QC,45.5167993,-73.5782679,-0.488499024
5236,QC,45.5343248,-73.617998,0.364020082
5242,QC,45.557938,-73.6594218,-0.245073064
5249,QC,46.8113555,-71.23257,0.486649588
5266,QC,45.5373305,-73.5708294,-0.282383768
5272,QC,45.4953807,-73.619594,-3.24279724
5274,QC,45.5056449,-73.5676757,-4.0442198
5275,QC,45.4970434,-73.5763023,0.059752281
5280,QC,45.4873667,-73.4719331,2.752614138
5283,QC,45.51847,-73.5558891,-0.410900043
5284,QC,45.5335848,-73.491204,1.329924013
5286,QC,45.5277982,-73.5797482,0.71627033
5287,QC,45.7394641,-73.445697,-1.295999354
5294,QC,45.498195,-73.577169,-0.210078038
5299,QC,45.5181613,-73.5883586,0.673619926
5306,QC,46.7562413,-71.2985748,1.947770992
5312,QC,45.494978,-73.613256,0.475309962
5316,QC,45.5252912,-73.5936214,-0.433372318
5320,QC,45.535784,-73.5550839,-0.436741353
5331,QC,45.5073536,-73.5734805,1.322707995
6434,QC,45.5074764,-73.5736226,-0.695906598
5332,QC,45.7418553,-73.454887,0.773962322
5351,QC,45.493402,-73.5799609,2.456438137
5352,QC,48.4584629,-68.4972474,0.144950277
5359,QC,46.7692742,-71.3217104,-1.186075385
6360,QC,46.7692001,-71.3215709,-0.448088976
5360,QC,46.7735067,-71.3160467,-0.768461692
5361,QC,45.7316539,-73.4532438,1.366989293
5362,QC,45.480728,-73.5791859,1.644209292
5367,QC,46.8632573,-71.2681296,-0.337276113
5368,QC,46.751738,-71.3799112,1.280021208
5383,QC,46.5187553,-72.742998,-1.149234047
5392,QC,45.5589552,-73.5724404,-1.320320807
5395,QC,45.4949629,-73.476886,-0.586427655
5408,QC,45.408564,-71.87316,0.44606335
5412,QC,45.5382561,-73.655599,1.234432193
5434,QC,45.7479626,-73.4550585,-1.94480506
5435,QC,46.8046781,-71.2267871,0.640423444
5493,QC,45.5510785,-73.6430891,-0.087406178
5499,QC,45.4848375,-73.6287153,-0.168907094
5503,QC,46.8290579,-71.2297821,0.759502636
5507,QC,45.570974,-73.5673489,1.438769707
5528,QC,45.5082563,-73.5744976,0.87465801
5529,QC,45.5502591,-73.595652,1.505155496
5530,QC,45.4985403,-73.6268077,0.939225707
5534,QC,46.8262834,-71.2298903,-0.150458392
5543,QC,45.4665521,-73.6398555,-9.361659667
5545,QC,45.552158,-73.593951,0.04703136
5548,QC,45.5009341,-73.5737683,0.276378813
5567,QC,45.5009341,-73.5737683,-0.440941503
5562,QC,45.5400175,-73.4799366,-0.458051021
5579,QC,45.4848793,-73.6278966,-0.738548251
6416,QC,45.484796,-73.627761,0.800418988
5581,QC,45.5400736,-73.6115317,-0.84690897
5585,QC,46.7931408,-71.2575432,-1.611076744
5586,QC,46.8100728,-71.2195632,0.715664016
5587,QC,45.7540995,-73.4699529,-0.393059449
5891,QC,45.7538917,-73.4702726,1.164824304
5588,QC,45.4973237,-73.6251458,-0.428143983
5591,QC,45.546881,-73.660262,-0.97502866
5597,QC,45.5236762,-73.5520413,0.723489404
5605,QC,46.8164585,-71.2178434,-0.982137544
5608,QC,45.5219939,-73.5594309,-0.337781897
5609,QC,45.554595,-73.5869686,0.164044595
5612,QC,45.4593881,-73.5964908,-2.077696198
5613,QC,45.5224701,-73.556716,0.099774909
5616,QC,46.6264757,-72.6506355,-0.171404422
5628,QC,45.453877,-73.5957931,-1.869697248
5630,QC,45.482394,-73.6272538,-0.95757602
5641,QC,46.7867359,-71.2822859,-0.830429624
6374,QC,46.78651,-71.282286,-2.148976463
5645,QC,46.8512767,-71.2501291,0.149897815
5650,QC,45.532438,-73.656181,-0.267808758
5653,QC,48.2380375,-79.0228996,1.42057996
6084,QC,48.238058,-79.022822,-0.643965649
5655,QC,45.4825387,-73.5828256,0.625631082
5656,QC,46.8482421,-71.2545604,-0.621306222
5663,QC,45.5067549,-73.5608322,-0.651729511
5685,QC,45.521041,-73.5753497,0.09191067
5711,QC,45.5454844,-73.5767013,-0.018346439
5718,QC,45.5575906,-73.5692885,0.49178244
5720,QC,46.8673654,-71.3794959,0.11506924
5722,QC,46.9119927,-71.3341556,0.221457579
5724,QC,45.514911,-73.574206,-3.859017251
5729,QC,45.4680943,-73.3775975,-0.889273966
5738,QC,45.511586,-73.5665235,0.416616569
6303,QC,45.511586,-73.5665235,-1.084528696
5743,QC,46.856242,-71.353839,0.062077676
5745,QC,45.5241071,-73.5514721,-1.827915821
5749,QC,45.467655,-73.620779,-0.806901216
5752,QC,46.76525,-71.48729,-0.298703004
5766,QC,46.9511229,-71.2075793,0.108185383
5771,QC,45.4704075,-73.6069733,0.687192486
5777,QC,46.8231631,-71.2608346,-0.351499625
5789,QC,45.5053299,-73.6375737,-0.813148386
5793,QC,45.4044896,-71.9512674,2.710680915
5795,QC,45.540308,-73.612697,1.675575092
5799,QC,45.538722,-73.6085707,-3.680344173
5813,QC,46.8657542,-71.2152415,0.576073083
5821,QC,45.5380399,-73.6794271,-1.419996414
5826,QC,45.5359738,-73.6132308,2.863391225
6867,QC,45.535982,-73.613252,-3.274725164
5834,QC,45.5473573,-73.660003,2.182737592
6523,QC,45.5471946,-73.6600383,-0.175339062
5847,QC,46.8632572,-71.2695032,1.113734385
5863,QC,48.2379672,-79.0183101,-0.038538416
5876,QC,48.241506,-79.0197067,-1.734480998
5902,QC,45.5154652,-73.5763138,-0.70510175
5904,QC,46.7706734,-71.2849442,0.635113198
5910,QC,45.4899305,-73.4730747,1.155567232
5911,QC,45.5139461,-73.5732412,-5.393244572
5914,QC,45.5375845,-73.6148784,1.876626055
5923,QC,45.568646,-73.652882,-0.38158336
5937,QC,46.556369,-72.750473,1.287140797
5947,QC,45.5296198,-73.5779139,0.292433143
5977,QC,46.6152281,-72.689101,-2.420781133
5985,QC,45.535304,-73.5720888,0.731936822
6001,QC,45.5207733,-73.5634553,-0.416940912
6005,QC,45.5789613,-73.6531902,0.133752697
6025,QC,45.5652066,-73.6480989,-0.956081133
6042,QC,45.4741039,-73.5946102,1.250722551
6045,QC,45.516274,-73.5773983,0.506565433
6055,QC,45.5585331,-73.5689605,-0.193127693
6056,QC,45.5083798,-73.5709313,3.106275579
6066,QC,45.4805,-73.5554,-0.411353601
6070,QC,45.467577,-73.622165,-0.861584662
6074,QC,45.5657722,-73.4796734,0.988135832
6076,QC,45.5463631,-73.6032498,-0.267900923
6080,QC,45.473974,-73.609722,-1.712436951
6085,QC,45.4592487,-73.5987396,1.98721395
6086,QC,45.522829,-73.612548,-2.180384188
6095,QC,46.504804,-72.7279529,0.1834031
6098,QC,45.465649,-73.6246,-2.619531812
6143,QC,45.5269459,-73.5771508,-0.155339746
6145,QC,46.8576972,-71.4123919,-3.597197851
6155,QC,48.236205,-79.0153672,-0.201059012
6157,QC,45.481625,-73.579719,3.354037702
6165,QC,45.5454413,-73.572391,-1.569271497
6170,QC,45.517083,-73.5895625,0.933711176
6171,QC,45.5186,-73.5545,-1.407229432
6175,QC,45.528749,-73.584163,-0.093025787
6176,QC,45.5025099,-73.6354992,-0.508753686
6178,QC,45.7179438,-73.4717778,-1.574560059
6188,QC,48.4482242,-68.5350138,0.163329259
6195,QC,45.5335244,-73.5741927,1.293511597
6216,QC,45.5303266,-73.4833564,-0.932404934
6218,QC,45.5369782,-73.6514594,1.693163806
6219,QC,45.5182228,-73.570726,1.463053396
6575,QC,45.5180292,-73.570282,-0.686556556
6220,QC,45.4939814,-73.4814693,-1.371636444
6222,QC,46.8881853,-71.2685351,0.820705358
6225,QC,45.477993,-73.583575,0.171583369
6226,QC,46.930354,-71.3445239,0.454653739
6227,QC,45.476821,-73.567489,-4.720478531
6230,QC,45.4596255,-73.5962519,1.364000851
6237,QC,45.469807,-73.591599,0.335682874
6249,QC,45.7560065,-73.4659798,-0.706591002
6250,QC,45.5584948,-73.6665781,-1.362100802
6255,QC,45.5133089,-73.484431,-1.476427642
6266,QC,46.806132,-71.2444919,-0.752946787
6269,QC,46.8546959,-71.1902255,-0.048781536
6274,QC,46.8223804,-71.3359665,-0.121207953
6282,QC,46.7735879,-71.2790953,0.999959377
6285,QC,45.5221025,-73.4633968,0.460744825
6288,QC,45.5065447,-73.4473679,0.279660647
6289,QC,45.4918815,-73.6316131,-1.228917485
6316,QC,45.5435272,-73.5762937,0.017864035
6319,QC,45.5294081,-73.577518,2.043496305
6330,QC,45.5668008,-73.6547385,2.090818165
6338,QC,46.7931814,-71.2346333,1.120516937
6346,QC,46.89884,-71.307011,0.851970738
6347,QC,46.810331,-71.21963,-0.98019103
6349,QC,45.5392528,-73.5591824,-1.959271562
6352,QC,45.5706187,-73.5722229,0.544834311
6353,QC,45.5522214,-73.5980665,-0.752009103
6364,QC,46.812938,-71.2279113,-0.664472503
6405,QC,46.812938,-71.2279113,0.254393586
6372,QC,45.5171479,-73.5683661,2.146138649
6384,QC,45.4857611,-73.6268648,-0.799059188
6389,QC,46.8155711,-71.262048,-0.615566145
6393,QC,45.5196115,-73.5834574,-0.925084646
6397,QC,45.5023822,-73.5703859,-1.277379643
6652,QC,45.5018406,-73.5701894,0.330141644
6432,QC,45.505661,-73.5673556,-0.552133686
6436,QC,45.5293629,-73.5604293,-0.987759559
6439,QC,45.5397351,-73.5092348,-0.524667383
6441,QC,45.5448164,-73.5624263,1.188301446
6459,QC,45.456184,-73.600368,0.313466509
6462,QC,45.4927815,-73.5828752,-3.640688876
6467,QC,45.457285,-73.5930779,1.612723138
6476,QC,45.5116604,-73.5667932,1.708294434
6477,QC,45.54374,-73.6060944,-0.595577702
6479,QC,46.8079537,-71.3691058,1.028860297
6484,QC,45.4542961,-73.6347578,0.298683347
6490,QC,45.4758971,-73.6227887,-1.700787753
6492,QC,46.809899,-71.228047,-0.227035704
6500,QC,46.827163,-71.23076,0.682540302
6512,QC,46.8088338,-71.3498512,0.042177222
6519,QC,46.8752345,-71.2515599,-0.75940145
6552,QC,46.777074,-71.3585253,-0.674740284
6555,QC,46.813363,-71.226961,0.039696739
6562,QC,46.8765528,-71.2825638,-1.208899007
6567,QC,46.814886,-71.2517318,-0.778571837
6569,QC,46.55307,-72.742833,1.143527826
6580,QC,45.7299748,-73.480808,0.386697708
6612,QC,45.5355194,-73.453637,-1.292057984
6614,QC,45.5068913,-73.5525719,0.81879326
6633,QC,45.5481052,-73.6455149,-1.185034093
6634,QC,46.877209,-71.1561386,3.707669407
